Id,SalePrice
2735,139710.69993988215
2736,135405.55928020674
2737,123050.14571622481
2738,136567.5826536529
2739,154603.1753469143
2740,130845.8559194778
2741,141291.97614481536
2742,144769.2387919968
2743,147259.28609452158
2744,164496.06146875693
2745,137868.9084910683
2746,144676.74756755136
2747,139086.13114227683
2748,118999.94866461764
2749,129214.51607884507
2750,126819.54077886278
2751,137491.5199515654
2752,173905.62588591577
2753,134821.06837180513
2754,224066.72074243578
2755,139779.9895512646
2756,93337.82397032126
2757,71384.9917476884
2758,94582.47259703714
2759,142040.3161523814
2760,125191.9517951952
2761,144074.20163768873
2762,155267.71723822952
2763,178315.48793539096
2764,148985.20912395036
2765,279982.97280567343
2766,102701.97793116742
2767,86177.88268552901
2768,113580.0965162368
2769,136228.01577869622
2770,135497.16695269194
2771,108887.25507736616
2772,117060.21217265025
2773,169667.86169698977
2774,138057.45563128666
2775,100238.09403847648
2776,138090.8865209255
2777,147747.00637895122
2778,93557.05619968471
2779,113212.55196238714
2780,91692.0759530959
2781,93563.68161002119
2782,105797.05725735499
2783,100132.1147219666
2784,116049.76878438884
2785,130993.7792554012
2786,74443.79226005462
2787,114714.83240988181
2788,85209.6739274902
2789,174975.23882514928
2790,85402.58994048844
2791,112384.52728105607
2792,51881.05706098237
2793,116806.27356411837
2794,111604.16041221537
2795,120504.32021079831
2796,100553.65084184619
2797,198462.06801559567
2798,102326.04796642938
2799,107054.58160594355
2800,72121.22397796657
2801,104552.52859878616
2802,120289.88950104258
2803,162487.8754626043
2804,113286.83832606174
2805,89093.39902077617
2806,95827.78572237758
2807,171814.1228302951
2808,141216.0757314415
2809,125963.72083673846
2810,125536.59816085019
2811,156325.90910621075
2812,172258.1270747695
2813,166001.42876878925
2814,168100.04150025576
2815,89501.65516208175
2816,219808.8803882939
2817,149860.7458694808
2818,123933.04669370501
2819,184021.00066470428
2820,137475.27060153033
2821,99970.98733415637
2822,167938.30616996213
2823,331286.66418383224
2824,185821.92543833356
2825,144688.6204784587
2826,127896.69119491357
2827,132683.316914892
2828,235889.4769623778
2829,186983.978815193
2830,236886.21276263945
2831,170461.50445626635
2832,245853.48740672797
2833,295962.88248967536
2834,227977.3331249751
2835,218933.96422960632
2836,188437.58684874987
2837,150481.57382906758
2838,144835.5483858484
2839,172638.1008510875
2840,208696.09197171664
2841,201418.76090856883
2842,224591.54831168655
2843,147268.52858837805
2844,162082.14585488976
2845,119826.28341453984
2846,205292.91966705976
2847,210704.81135377823
2848,210519.70327967912
2849,198502.43426304185
2850,267979.1096291133
2851,209226.86942597962
2852,234921.31393546527
2853,240380.64108766784
2854,139420.59535072176
2855,201817.2701371824
2856,206595.6734960004
2857,188580.90721014858
2858,210593.65418098672
2859,114976.78943887042
2860,142366.27558000176
2861,128214.76097176393
2862,185050.26169853454
2863,128406.68541833239
2864,239425.84656969254
2865,140238.31865015964
2866,141077.42313076407
2867,115347.71625458357
2868,109399.92665789883
2869,98090.41840531863
2870,111906.89566407466
2871,81172.66307597002
2872,62667.43525879528
2873,101716.69692825622
2874,135272.5772904667
2875,117511.625983361
2876,150876.79502101842
2877,142700.6813055467
2878,151120.5006260976
2879,136032.23643573732
2880,105479.05007970265
2881,138646.42402786048
2882,180920.2731195153
2883,212794.4860778241
2884,190169.7656661296
2885,173161.7944043949
2886,230954.05819791803
2887,93284.69294111943
2888,135879.87392744326
2889,64354.99600619127
2890,88243.80747758948
2891,140842.7295427433
2892,41092.59495970045
2893,59498.02228481278
2894,54462.77506313809
2895,340977.0968482357
2896,289717.507855957
2897,196462.53139498094
2898,146238.5623292745
2899,204489.9321252334
2900,160814.08202049893
2901,185920.4355949521
2902,184708.7664576953
2903,308559.0095181471
2904,353309.7223711202
2905,64275.916148158765
2906,200834.62155580492
2907,102865.42418198864
2908,132402.951358315
2909,145544.68870970808
2910,74975.69609256143
2911,86244.36652521425
2912,146656.95396934004
2913,76738.81550621452
2914,77183.86793275403
2915,78391.1992621837
2916,80048.54998018872
2917,166803.00765339078
2918,119376.12486263411
2919,216332.04190181187
